They live a happy/blessed life.	zap2 ge mok1 kait po1.	彼等行善道。	Tāmen shēnghuó de hěn xìngfú.	他们生活得很幸福。			
She depends on this money to live.	zap2 ie ka1 su1 mok1 cuk2 po1.	彼於此銭行人道。	Tā kào zhèxiē qián shēnghuó.	她靠这些钱生活。			
His household is very happy/blessed.	zap2 mut2 po1 kit kait.	彼家道極善。	Tā de jiātíng hěn xìngfú.	他的家庭很幸福。			
She is my household tutor.	zap2 pai2 mut2 a tui2 nui2 cuk2.	彼我家之与学人。	Tā shì wǒ de jiātíng jiàoshī.	她是我的家庭教师。			
Do it when you have time, ok?	mua2 ie kak aim2 ly zau. yn2?	汝於時在須為。乎？	Nǐ yǒu shíjiān zài zuò ba.	你有时间再做吧。			
I don't know if I have time to do it.	pai2 mun1 can2 zau kak aim2 y mun1.	我無識為時在亦無。	Wǒ bùzhī dào wǒ shìfǒu yǒu shíjiān zuò.	我不知道我是否有时间做。			
You finally gonna go or not?	mua2 be1 ut2 mok1 yn2?	汝全下行乎？	Nǐ dàodǐ qù bu qù?	你到底去不去？			
Let me taste it.	tuik1 can2 a.	味識噫。	Wǒ cháng yī xià.	我尝一下。			
Let me taste this alcohol.	tuik1 can2 ka1 no1.	味識此酒。	Ràng wǒ cháng cháng zhè jiǔ.	让我尝尝这酒。			
These flowers are very pretty.	ka1 xuo1 kit ta1 tum1.	此花極目甘。	Zhèxiē huā hěn piàoliang.	这些花很漂亮。	此2.花.極.目甘		
This is a good place.	ka1 kait hue.	此善処。	Zhè shì gè hǎo dìfāng.	这是个好地方。			
Your clothes are very pretty.	mua2 tak1 kit tum1.	汝衣極甘。	Nǐ de yīfu hěn piàoliang.	你的衣服很漂亮。	汝2.衣2.極.甘		
My Pekzep teacher is very pretty.	pai2 pek2 zep1 tui2 nui2 cuk2 kit tum1.	我牌言与学人極甘。	Wǒ de Páiyǔ lǎoshī hěn piàoliang.	我的牌语老师很漂亮。			
He will be back soon.	zap2 gak1 a ty sak2.	彼激之再来。	Tā hěn kuài jiù huì huílai de.	他很快就会回来的。	彼.激之.再来		
He will be back very soon.	zap2 kit gak1 a ty sak2.	彼極激之再来。	Tā hěn kuài jiù huì huílai. 	他很快就会回来。	彼.極.激之.再来		
It's almost morning. (Literally "Soon sun will rise.")	kia1 ka1 kak mok1 sau2.	日此時行上。	Hěn kuài tàiyáng jiù huì shēng qǐ.	很快太阳就会升起。			
It's almost dawn. (Literally "Soon sky will be bright.")	syt2 aik2 gak1 a bo1. 	天光激之満。	Tiān kuài liàng le.	天快亮了。	天光.激之.満		
Her eyes are pretty.	zap2 a ta1 ka1 tum1.	彼之目此甘。	Tā de yǎnjing hěn piàoliang.	她的眼睛很漂亮。	彼.之.目.此3.甘		
Whose passport is this?	ka1 nan2 cuk2 a lit1 sip1 ak1.	此何人之入国書。	Zhè shì shéi de hùzhào?	这是谁的护照？	此.∅.何2.人.之.入国書		
Where is your passport? At home.	mua2 a lit1 sip1 ak1 aim2 nan2 hue? aim2 mut2.	汝之入国書在何処？在家。	Nǐ de hùzhào zài nǎlǐ? Zài jiā.	你的护照在哪里？在家。	汝.之.入国書.在6.何処.在6.家		
Is this your passport? No, it's his.	ka1 mua2 a lit1 sip1 ak1 yn2? mun1. ka1 zap2 a (a).	此汝之入国書乎？無。此彼之(噫)。	Zhè shì nǐ de hùzhào ma? Bùshì, shì tā de.	「这是你的护照吗？」「不是，是他的。」	此.∅.汝.之.入国書.乎.無2.此.∅.彼.之.(噫)		
This is my passport.	ka1 pai2 a lit1 sip1 ak1.	此我之入国書。	Zhè shì wǒ de hùzhào.	这是我的护照。	此.∅.我.之.入国書		
This is Ms. Yark's passport.	ka1 iak1 xizi a lit1 sip1 ak1.	此律xizi之入国書。	Zhè shì Lǜ xiǎojiě de hùzhào.	这是律小姐的护照。	此.∅.律.xizi.之.入国書		
This is Ms. Show's passport.	ka1 xo1 xizi a lit1 sip1 ak1.	此夏xizi之入国書。	Zhè shì Xià xiǎojiě de hùzhào.	这是夏小姐的护照。	此.∅.夏.xizi.之.入国書		
I've heard that Mr. Yay is really smart.	pai2 lua1 ta iei2 xizi kit can2 kait.	我耳終春xizi極識善。	Wǒ tīngshuō Chūn xiānsheng hěn cōngmíng.	我听说春先生很聪明。	我.耳.終.春.xizi.極.識善		
There's a glass of liquor on the table.	et2 niep1 no1 aim2 ie cet2.	一杯酒在於机。	Zhuō shàng yǒu yī bēi jiǔ.	桌上有一杯酒。	一.杯.酒.在3.於1.机		
He will be at home tomorrow.	et2 ut2 kia1 zap2 aim2 mut2.	一下日彼在家。	Tā míngtiān huì zài jiā.	他明天会在家。	一下日.彼.在6.家		
Is he able to come tomorrow?	et2 ut2 kia1 zap2 py sak2 yn2?	一下日彼力来乎？	Tā míngtiān néng lái ma?	他明天能来吗？	一下日.彼.力.来2.乎		
How many languages do you speak?	mua2 zep1 nan2 mak2 zep1?	汝言何値言？	Nǐ huì shuō jǐ zhǒng yǔyán?	你会说几种语言？	汝.言.何値言		
Pekzep is a very interesting language.	pek2 zep1 ka1 kit pua2 aim2 a zep1.	牌言此極風在之言。	Páiyǔ shì yīzhǒng hěn yǒu yìsi de yǔyán.	牌语是一种很有意思的语言。	牌言.此3.極.風在.之2.言6		
She's pretty and wealthy.	zap2 tum1 ua aim2 hop1 taun1 su1.	彼甘而在手多銭。	Tā piàoliang qiě fùyǒu.	她漂亮且富有。	彼.甘.而.在手.多.銭		
These pictures are really beautiful.	ka1 kik1 lek1 ge kit hem1.	此機絵等極美。	Zhè xiē zhàopiàn Zhēnměi.	这些照片真美。	此2.機絵.等.極.美		
Let me have a look at those photos.	tui2 pai2 ta1 ze1 kik1 lek1.	与我目其機絵。	Ràng wǒ kànkan nàxiē zhàopiàn.	让我看看那些照片。			
He knows this teacher.	zap2 can2 ka1 tui2 nui2 cuk2.	彼識此与学人。	Tā rènshi zhè wèi lǎoshī.	他认识这位老师。	彼.識.此2.与学人		
Do you know the teacher?	mua2 can2 ka1 tui2 nui2 cuk2 yn2?	汝識此与学人乎？	Nǐ rènshi zhèwèi lǎoshī ma?	你认识这位老师吗？	汝.識.此2.与学人.乎		
He is my boss.	zap2 pai2 a uai1.	彼我之将。	Tā shì wǒ de lǎobǎn.	他是我的老板。	彼.∅.我.之.将		
Do you like your boss?	mua2 hia1 kait mua2 a uai1 yn2?	汝心善汝之将乎？	Nǐ xǐhuan nǐ de lǎobǎn ma?	你喜欢你的老板吗？	汝.心善.汝.之.将.乎		
My boss said that if anyone is in trouble, go help.	pai2 a uai1 zep1 "bau2 cuk2 aim2 ua ly mok1 uaip2".	我之将言「迷人在而須行助。」	Wǒ de lǎobǎn shuō, rúguǒ yǒurén yù dào kùnnán, jiù qù bāngmáng.	我的老板说，如果有人遇到困难，就去帮忙。			
The boss says it's okay to go.	uai1 zep1 mok1 ka1 kait.	将言行此善。	Lǎobǎn shuō kěyǐ qù.	老板说可以去。	将.言.行.此3.善		
It was raining for eight days.	ie nom2 mak2 kia1 syt2 nua2 ut2.	於八値日天水下。	Yǔ xiàle bā tiān.	雨下了八天。			
Please do it again along with me.	hia1 ty zau ut2 at pai2.	心再為下加我。	Qǐng gēn wǒ chóng zuò yī biàn.	请跟我重做一遍。	心0.再為.下.加.我		
Someone went in.	cue1 cuk2 mok1 lit1 ta.	或人行入終。	Yǒu rén jìnqù le.	有人进去了。	或人.行入.終		
Let me in.	tui2 pai2 mok1 lit1.	与我行入。	Ràng wǒ jìnqù.	让我进去。	与2.我.行入		
She's my older sister.	zap2 pai2 a sa1 sau2 huok1.	彼我之女上輩。	Tā shì wǒ de jiějie.	她是我的姐姐。	彼.∅.我.之.女上輩		
When will your older sister come to the Ai'ren Republic?	mua2 a sa1 sau2 huok1 nan2 kak sak2 ai2 sip1?	汝之女上輩何時来冠国？	Nǐ jiějie shénme shíhòu lái Guānguó?	你姐姐什么时候来冠国？	汝.之.女上輩.何時.来3.冠国		
Let me introduce my older sister.	tui2 pai2 zep1 zep1 cei2 pai2 a sa1 sau2 huok1.	与我言言周我之女上輩。	Ràng wǒ jièshào yī xià wǒ jiějie.	让我介绍一下我姐姐。			
Do you know my older sister?	mua2 can2 pai2 a sa1 sau2 huok1?	汝識我之女上輩？	Nǐ rènshi wǒ jiějie ma?	你认识我姐姐吗？	汝.識.我.之.女上輩		
Your pen is better than mine.	mua2 a kua2 kait ie pai2 a (a).	汝之筆善於我之(噫)。	Nǐ de bǐ bǐ wǒ de hǎo.	你的笔比我的好。	汝.之.筆3.善2.於5.我.之.(噫)		
I'm not going to the office.	pai2 mun1 mok1 mok1 naip2 hue.	我無行行労処。	Wǒ bù yào qù bàngōngshì.	我不要去办公室。	我.無.行2.行.労処		
The boss is not in the office.	uai1 mun1 aim2 ie naip2 hue.	将無在於労処。	Lǎobǎn bù zài bàngōngshì.	老板不在办公室。	将.無.在3.於1.労処		
Is your friend going to the office?	mua2 hi1 mok1 mok1 naip2 hue yn2?	汝友行行労処乎？	Nǐ péngyou yào qù bàngōngshì ma?	你朋友要去办公室吗？	汝2.友.行2.行.労処.乎		
She will be going to the office.	zap2 mok1 mok1 naip2 hue.	彼行行労処。	Tā yào qù bàngōngshì.	她要去办公室。	彼.行2.行.労処		
How does he get to work?	zap2 em nan2 mok1 naip2 hue?	彼如何行労処？	Tā zěnme qù shàngbān?	他怎么去上班？	彼.如2.何.行.労処		
How does he get to school?	zap2 em nan2 mok1 nui2 hue?	彼如何行学処？	Tā zěnme qù xuéxiào?	他怎么去学校？	彼.如2.何.行.学処		
I'm working here.	ka1 hue pai2 naip2.	此処我労。	Wǒ zài zhèlǐ bàngōng.	我在这里办公。	此処.我.労		
How do you get to work?	mua2 em nan2 mok1 naip2 hue?	汝如何行労処？	Nǐ zěnme qù shàngbān?	你怎么去上班？	汝.如2.何.行.労処		
How do you get to school?	mua2 em nan2 mok1 nui2 hue?	汝如何行学処？	Nǐ zěnme qù xuéxiào?	你怎么去学校？	汝.如2.何.行.学処		
His room is a mess.	ie zap2 a pia2 co1.	於彼之囲散。	Tā de fángjiān hěn luàn.	他的房间很乱。	於.彼.之.囲.散		
There is a pen on the desk.	kua2 aim2 ie cet2.	筆在於机。	Zhuō shàng yǒu yī zhī bǐ.	桌上有一支笔。	筆3.在3.於1.机		
None of my classmates live near here.	cei2 ka1 hue pai2 nui2 hi1 a mut2 mun1.	周此処我学友之家無。	Wǒ méi yǒu yī ge tóngxué zhù zài zhèr fùjìn.	我没有一个同学住在这儿附近。	周.此処.我2.学友.之.家.無3		
Horses run really fast.	maun1 sam1 mok1 kit gak1.	馬急行極激。	Mǎ pǎo de zhēn kuài.	马跑得真快。	馬.急行.極.激		
This cloth is very pretty.	ka1 tak1 kit tum1.	此衣極甘。	Zhèxiē bù hěn piàoliang.	这些布很漂亮。	此2.衣2.極.甘		
There are many ethnic groups in the Ai'ren Republic.	taun1 nim2 aim2 ai2 sip1.	多族在冠国。	Guānguó yǒu xǔduō mínzú.	冠国有许多民族。	多.族.在6.冠国		
Atalam Island belongs to the Ai'ren Republic.	tam2 dop1 ka1 ai2 sip1 a (a).	皇島此冠国之(噫)。	Huáng dǎo (Ātǎlán dǎo) shǔyú Guānguó.	皇岛(阿塔兰岛)属于冠国。	皇島.此3.冠国.之.(噫)		
She's my wife.	zap2 pai2 a sa1.	彼我之女。	Tā shì wǒ de qīzi.	她是我的妻子。	彼.∅.我.之.女		
His daughter is both smart and pretty.	zap2 a sa1 kat1 can2 kait ua tum1.	彼之女子識善而甘。	Tā de nǚ'ér jì cōngmíng yòu piàoliang.	他的女儿既聪明又漂亮。	彼.之.女子.識善.而.甘		
She is both pretty and smart.	zap2 tum1 ua can2 kait.	彼甘而識善。	Tā jì piàoliang yòu cōngmíng.	她既漂亮又聪明。	彼.甘.而.識善		
We should go to bed.	pai2 ge ly hok1.	我等須寝。	Wǒmen gāi shuìjiào le.	我们该睡觉了。	我等.須.寝		
She is tired and wants to go to bed.	zap2 hia1 huet ua zap2 hia1 hok1.	彼心闇而彼心寝。	Tā lèi le, xiǎng qù shuìjiào le.	她累了，想去睡觉了。	彼.心闇.而.彼.心.寝		
I need more sleep.	pai2 ly at hok1.	我須加寝。	Wǒ xūyào duō shuìjiào.	我需要多睡觉。	我.須.加3.寝2		
What time do the students go to bed?	nan2 kak nui2 cuk2 ge hok1?	何時学人等寝？	Xuéshengmen jǐdiǎn shuìjiào?	学生们几点睡觉？	何時.学人.等.寝		
I can translate from Linepāine to Pekzep.	pai2 py cei2 lip zep1 ie pek2 zep1.	我力周哩言於牌言。	Wǒ kěyǐ bǎ lī yǔ fānyì chéng pái yǔ.	我可以把哩语翻译成牌语。			
Please translate this passage into Linepāine.	hia1 cei2 zep1 ut2 ka1 zep1 zep1 ie lip zep1.	心周言下此言言於哩言。	Qǐng bǎ zhè jù huà fānyì chéng Lǐyǔ.	请把这句话翻译成哩语。			
He has translated a good many books.	zap2 cei2 zep1 ta kit taun1 ak1.	彼周言終極多書。	Tā fānyì le hǎoduō běn shū.	他翻译了好多本书。			
Because I want to become a translator.	ka1 xit2 pai2 hia1 mok1 cei2 zep1 cuk2.	此故我心行周言人。	Yīnwèi wǒ xiǎng chéngwéi fānyì.	因为我想成为翻译。			
It took me more than two hours (literally "eight percent of a day") to translate a few pages of English.	cei2 nom2 zuo1 mok1 ta ie pai2 cei2 ka1 ak1 a hue1 nin1 a lip zep1.	周八片行終於我周此書之少紙之哩言。	Fānyì jǐ yè yīngwén huāle wǒ èr gè duō xiǎoshí.	翻译几页英文花了我二个多小时。			
They jumped very high.	zap2 ge kan1 ta kit sue1.	彼等躍終極高。	Tāmen tiào de hěn gāo.	她们跳得很高。	彼等.躍.終.極.高2		
There's a car in front of the house.	et2 kaun1 aim2 ie mut2 son1.	一車在於家前。	Fángzi qiánmiàn yǒu yī liàng chē.	房子前面有一辆车。			
I know this Linzklā character.	pai2 can2 ka1 lin man1.	我識此清字。	Wǒ rènshi zhè gè Línzì.	我认识这个磷字。	我.識.此2.清字		
"Can you write Linzklā characters?" "No."	"mua2 py kua2 lin man1 yn2?" "mun1."	「汝力筆清字乎？」「無。」	"Nín huì xiě Línzì ma?" "Bú huì."	「您会写磷字吗？」「不会。」			
Linzklā characters are hard to write.	lin man1 ka1 kua2 pek1.	清字此筆硬。	Línzì hěn nán xiě.	磷字很难写。			
Writing Linzklā characters is very difficult.	kua2 lin man1 ka1 kit pek1.	筆清字此極硬。	Xiě Línzì hěn nán.	写磷字很难。	筆2.清字.此3.極.硬		
He knows how to write Linzklā characters.	zap2 py kua2 lin man1.	彼力筆清字。	Tā huì xiě Línzì.	他会写磷字。	彼.力.筆2.清字		
"Is it difficult to write Linzklā characters?" "Very difficult. I don't know Linzklā characters."	"kua2 lin man1 ka1 pek1 yn2?" "aim2. pai2 mun1 can2 lin man1."	「筆清字此硬乎？」「在。我無識清字。」	"Xiě Línzì nán ma?" "Hěn nán. Wǒ bú rènshi Línzì."	「写磷字难吗？」「很难。我不认识磷字。」			
The weather is very cold today.	ka1 kia1 syt2 pua2 kit lok1.	此日天風極寒。	Jīntiān de tiānqì hěn lěng.	今天的天气很冷。			
It's my cat.	ka1 pai2 a ne2.	此我之猫。	Tā shì wǒ de māo.	它是我的猫。	此.∅.我.之.猫		
I've got a cat.	pai2 aim2 hop1 et2 ne2.	我在手一猫。	Wǒ yǒu yī zhī māo.	我有一只猫。	我.在手.一.猫		
He's my husband.	zap2 pai2 a ki1.	彼我之男。	Tā shì wǒ de zhàngfu.	他是我的丈夫。	彼.∅.我.之.男2		
The sky is very blue.	syt2 kit nuok2.	天極青。	Tiān hěn lán.	天很蓝。	天.極.青		
I'm reading.	pai2 aim2 ta1 ak1.	我在目書。	Wǒ zài dúshū.	我在读书。	我.在.目#書.目!書		
I like to eat meat.	pai2 hia1 kait iam1 gek.	我心善口肉。	Wǒ xǐhuan chī ròu.	我喜欢吃肉。	我.心善2.口.肉		
Stop shouting!	muo1 puak1 a!	止叫噫！	Bié hǎn le!	别喊了！	止.叫.噫		
I know your older brother.	pai2 can2 mua2 a ki1 sau2 huok1.	我識汝之男上輩。	Wǒ rènshi nǐ gēge.	我认识你哥哥。	我.識.汝.之.男上輩		
My older brother has a computer.	pai2 a ki1 sau2 huok1 aim2 hop1 li1.	我之男上輩在手倉。	Wǒ gēge yǒu diànnǎo.	我哥哥有电脑。	我.之.男上輩.在手.倉		
My older brother knows how to write Pekzep.	pai2 a ki1 sau2 huok1 can2 kua2 pek2 zep1 a sit1.	我之男上輩識筆牌言之術。	Wǒ gēge huì xiě Páiyǔ.	我哥哥会写牌语。	我.之.男上輩.識.筆2.牌言.之2.術		
This is a bank.	ka1 su1 li1.	此銭倉。	Zhè shì yī jiā yínháng.	这是一家银行。	此.∅.銭倉		
I live near the bank.	pai2 mut2 aim2 cei2 su1 li1.	我家在周銭倉。	Wǒ zhù zài yínháng fù jìn.	我住在银行附近。	我2.家.在5.周.銭倉		
Excuse me, where is the bank?	xizi xizi. su1 li1 aim2 ie nan2 hue a?	xizi xizi。銭倉在於何処噫？	Qǐngwèn, yínháng zài nǎli?	请问，银行在哪里？	xizi xizi.銭倉.在3.於1.何処.噫		
What time can you go with me to the bank?	ie nan2 kak mua2 at pai2 py mok1 ie su1 li1?	於何時汝加我力行於銭倉？	Nǐ jǐdiǎn kěyǐ gēn wǒ yīqǐ qù yínháng?	你几点可以跟我一起去银行？			
The shop is closed for a day.	su1 hue mun1 mok1 et2 mak2 kia1.	銭処無行一値日。	Shāngdiàn xiū yè yītiān.	商店休业一天。	銭処.無.行8.一.値2.日		
Who built this?	nan2 cuk2 lo ka1?	何人立此？	Zhè shì shéi jiàn de?	这是谁建的？	何2.人.立2.此		
He is laughing, and she is laughing too.	zap2 aim2 hau2 ua zap2 bap hau2.	彼在笑而彼同笑。	Tā zài xiào, tā yì xiào.	他在笑，她亦笑。			
Trees have roots.	hup1 xi1 aim2 hup1.	木足在木。	Shù yǒu gēn.	树有根。	木足.在7.木		
This matter is very strange.	ka1 uo1 kit xep2.	此件極謎。	Zhè jiàn shìqing hěn qíguài.	这件事情很奇怪。	此2.件.極.謎2		
I heard a strange thing. (matter/issue)	pai2 lua1 can2 ta xep2 uo1.	我耳識終謎件。	Wǒ tīng dào yī jiàn hěn qíguài de shìqing.	我听到一件很奇怪的事情。	我.耳識.終.謎件		
I don't want to wait that long.	pai2 mun1 hia1 tim1 ie ze1 kak auk2.	我無心待於其時長。	Wǒ bù xiǎng děng nàme jiǔ.	我不想等那么久。	我.無.心.待2.於dur.其時長		
When will your little sister go to university?	mua2 a sa1 ut2 huok1 nan2 kak mok1 sau2 nui2 hue?	汝之女下輩何時行上学処？	Nǐ mèimèi shénme shíhòu shàng dàxué?	你妹妹什么时候上大学？	汝.之.女下輩.何時.行.上学処		
The sun is very big.	kia1 pet2 kit ma1.	日星極大。	Tàiyáng hěn dà.	太阳很大。	日星.極.大		
Other than me, there was no one there.	pau1 pai2 mun1 cuk2 aim2 ze1 hue.	別我無人在其処。	Nàr, chúle wǒ, yī gè rén dōu méi yǒu.	那儿除了我，一个人都没有。	別2.我.無人.在6.其処		
The university was established by his father.	sau2 nui2 hue zap2 a kuak1 lo a (a).	上学処彼之父立之(噫)。	Dàxué shì tā fùqīn jiànlì de.	大学是他父亲建立的。	上学処.∅.彼.之.父.立2.之2.(噫)		
I feel very very thankful!	kit kit hia1 kait!	極極心善！	Fēicháng gǎnxiè!	非常感谢！			
This piece of clothing is very cheap.	ka1 tak1 kit ni1 su1.	此衣極小銭。	Zhè jiàn yīfu hěn piányi.	这件衣服很便宜。	此2.衣.極.小銭		
That thing is very cheap.	ze1 kit ni1 su1.	其極小銭。	Nà ge dōngxi hěn piányi.	那个东西很便宜。	其.極.小銭		
The Ai'ren Republic advertised me using little money.	ai2 sip1 am zie1 pai2 ie ni1 su1.	冠国御広我於小銭。	Guānguó yòng hěn shǎo de qián lái xuānchuán wǒ.	冠国用很少的钱来宣传我。	冠国.御広.我.於q.小銭		
This book is very old.	ka1 ak1 kit sia1.	此書極古。	Zhè běn shū hěn jiù.	这本书很旧。	此2.書.極.古		
His house was small and old.	zap2 mut2 ni1 ua sia1.	彼家小而古。	Tā de fángzi yòu xiǎo yòu jiù.	他的房子又小又旧。	彼2.家.小2.而.古		
They are siblings.	zap2 ge huok1.	彼等輩。	Tāmen shì xiōngdì jiěmèi.	他们是兄弟姐妹。	彼等.∅.輩		
Please give me a piece of paper.	hia1 tui2 ut2 et2 nin1.	心与下一紙。	Qǐng gěi wǒ yī zhāng zhǐ.	请给我一张纸。	心0.与.下.一.紙		
Mom is reading with me.	mam1 at pai2 ta1 ak1.	母加我目書。	Māma péi wǒ dúshū.	妈妈陪我读书。	母.加.我.目#書.目!書		
Their daughter is cute.	zap2 ge sa1 kat1 tum1.	彼等女子甘。	Tāmen de nǚ'ér hěn kě'ài.	他们的女儿很可爱。	彼等2.女子.甘		
These two little dogs are really cute.	ka1 ik2 ni1 pa2 kit ta1 tum1.	此二小犬極目甘。	Zhè liǎng zhī xiǎo gǒu zhēn kě'ài.	这两只小狗真可爱。	此2.二2.小.犬.極.目甘		
That dog is very cute.	ze1 pa2 kit ta1 tum1.	其犬極目甘。	Nà zhī gǒu hěn kě'ài.	那只狗很可爱。	其2.犬.極.目甘		
I know where he lives.	pai2 can2 zap2 mut2 nan2 hue.	我識彼家何処。	Wǒ zhīdào tā zhù nǎr.	我知道他住哪儿。	我.識.彼2.家.∅3.何処		
He used a fake passport to enter the Vefisait Republic.	zap2 sui1 ta mun1 put a lit1 sip1 ak1 ua lit1 ie uep1 sip1.	彼使終無真之入国書而入於淮国。	Tā yòng jiǎ hùzhào jìnrù Huáiguó.	他用假护照进入淮国。	彼.使.終.無真.之.入国書.而.入.於1.淮国		
This zooh note is fake.	ka1 su1 ni1 su1 mun1 put.	此銭小銭無真。	Zhè zhāng Zǔ zhǐbì shì jiǎ de.	这张祖纸币是假的。			
I don't like tea.	pai2 mun1 hia1 kait tia2.	我無心善茶。	Wǒ bù xǐhuan chá.	我不喜欢茶。	我.無.心善.茶		
Please give me a cup of tea.	hia1 tui2 ut2 et2 niep1 tia2 ie pai2.	心与下一杯茶於我。	Qǐng gěi wǒ yī bēi chá.	请给我一杯茶。	心0.与.下.一.杯.茶.於1.我		
Yes. I like flower tea. I also like flower tea.	aim2. pai2 hia1 kait xuo1 tia2. pai2 bap hia1 kait.	在。我心善花茶。我同心善。	Shì de. Wǒ hěn xǐhuan huāchá. Wǒ yě hěn xǐhuan huāchá.	是的。我很喜欢花茶。我也很喜欢花茶。			
Do you like tea?	mua2 hia1 kait tia2 yn2?	汝心善茶乎？	Nǐ xǐhuan chá ma?	你喜欢茶吗？	汝.心善.茶.乎		
He's our new coworker, Mr. Yay.	zap2 pai2 ge a lu2 naip2 hi1 iei2 xizi.	彼我等之新労友春xizi。	Tā shì xīn tóngshì Chūn xiānsheng.	他是新同事春先生。	彼.∅.我等.之.新.労友.春.xizi		
Do you like your coworkers?	mua2 hia1 kait mua2 a naip2 hi1 yn2?	汝心善汝之労友乎？	Nǐ xǐhuan nǐ tóngshì ma?	你喜欢你同事吗？	汝.心善.汝.之.労友.乎		
When will your coworker come to the Ai'ren Republic?	mua2 a naip2 hi1 nan2 kak sak2 ai2 sip1?	汝之労友何時来冠国？	Nǐ de tóngshì shénme shíhòu lái Guānguó?	你的同事什么时候来冠国？	汝.之.労友.何時.来3.冠国		
He has many female friends.	taun1 sa1 hi1 aim2 zap2.	多女友在彼。	Tā yǒu hěn duō nǚxìng péngyou.	他有很多女性朋友。	多.女友.在7.彼		
She likes animals.	zap2 hia1 kait saup1.	彼心善獣。	Tā hěn xǐhuān dòngwù.	她很喜欢动物。	彼.心善.獣		
This is a fruit market.	ka1 hue tua1 a nam2 su1 hue.	此処果之開銭処。	Zhè shì yī gè shuǐguǒ shìchǎng.	这是一个水果市场。	此処.∅.果.之.開銭処		
There are four children here.	ap1 kat1 aim2 ka1 hue.	四子在此処。	Zhè yǒu sì gè xiǎohái.	这有四个小孩。	四.子.在6.此処		
Please say that again.	hia1 ty zep1 ut2.	心再言下。	Qǐng nǐ zài shuō yī biàn.	请你再说一遍。	心0.再言.下		
Say again.	ty zep1.	再言。	Zài shuō yī biàn.	再说一遍。	再言		
Is his Pekzep pronunciation good?	zap2 a pek2 zep1 zep1 cuop2 kait yn2?	彼之牌言言声善乎？	Tā de Páiyǔ fāyīn hǎo ma?	他的牌语发音好吗？	彼.之.牌言言声.善.乎		
My friend's Pekzep pronunciation is very good.	pai2 hi1 a pek2 zep1 zep1 cuop2 kit kait.	我友之牌言言声極善。	Wǒ péngyou de Páiyǔ fāyīn hěn hǎo.	我朋友的牌语发音很好。	我2.友.之.牌言言声.極.善		
Your Pekzep pronunciation is very good.	mua2 a pek2 zep1 zep1 cuop2 kit kait.	汝之牌言言声極善。	Nǐ de Páiyǔ fāyīn hěn hǎo.	你的牌语发音很好。	汝.之.牌言言声.極.善		
The teacher's pronunciation is not good.	ka1 tui2 nui2 cuk2 a zep1 cuop2 mun1 kait.	此与学人之言声無善。	Zhè wèi lǎoshī fāyīn bù hǎo.	这位老师发音不好。	此2.与学人.之.言声.無.善		
My Pekzep pronunciation isn't good.	pai2 a pek2 zep1 zep1 cuop2 mun1 kait.	我之牌言言声無善。	Wǒ de Páiyǔ fāyīn bù hǎo.	我的牌语发音不好。	我.之.牌言言声.無.善		
My students' pronunciation of Linepāine is not good.	pai2 a nui2 cuk2 a lip zep1 zep1 cuop2 mun1 kait.	我之学人之哩言言声無善。	Wǒ de xuéshengmen Lǐyǔ fāyīn bù hǎo.	我的学生们哩语发音不好。	我.之.学人.之.哩言言声.無.善		
His Pekzep pronunciation isn't good.	zap2 a pek2 zep1 zep1 cuop2 mun1 kait.	彼之牌言言声無善。	Tā de Páiyǔ fāyīn bù hǎo.	他的牌语发音不好。	彼.之.牌言言声.無.善		
I've heard that the teacher's pronunciation is not good.	pai2 lua1 can2 tui2 nui2 cuk2 a zep1 cuop2 mun1 kait.	我耳識与学人之言声無善。	Wǒ tīng shuō zhèwèi lǎoshī fāyīn bù hǎo.	我听说这位老师发音不好。	我.耳識2.与学人.之.言声.無.善		
Her Pekzep pronunciation is very good.	zap2 a pek2 zep1 zep1 cuop2 kit kait.	彼之牌言言声極善。	Tā de Páiyǔ fāyīn hěn biāozhǔn.	她的牌语发音很标准。	彼.之.牌言言声.極.善		
The road is straight.	ka1 po1 io1.	此道直。	Dàolù shì zhí de.	道路是直的。	此2.道2.直		
We use our legs to walk.	pai2 sui1 xi1 ie xi1 mok1.	我使足於足行。	Wǒmen yòng tuǐ zǒu.	我们用腿走。	我.使.足.於inorder.足行		
Don't pull my leg!	nau mi2 pai2 xi1 a!	勿引我足噫！	Bùyào lā wǒ de tuǐ!	不要拉我的腿！	勿.引.我2.足.噫		
I need to clean this room.	pai2 ly lin mok1 ka1 pia2.	我須清行此囲。	Wǒ xūyào dǎsǎo zhè gè fángjiān.	我需要打扫这个房间。	我.須.清行.此2.囲		
I'm afraid.	pai2 zat1.	我怖。	Wǒ hàipà.	我害怕。	我.怖		
What's she afraid of? (now)	zap2 zat1 nan2?	彼怖何？	Tā zài hàipà shénme?	她在害怕什么？	彼.怖.何		
Everyone is afraid of death.	be1 cuk2 zat1 hia1 co1.	全人怖心散。	Dàjiā hàipà sǐwáng.	大家害怕死亡。	全人.怖.心散		
What color pen do you like?	mua2 hia1 kait nan2 pok a kua2?	汝心善何色之筆？	Nǐ xǐhuan shénme yánsè de bǐ?	你喜欢什么颜色的笔？	汝.心善.何2.色.之.筆3		
I like the color yellow.	pai2 hia1 kait xem1 pok.	我心善月色。	Wǒ xǐhuan huáng yánsè.	我喜欢黄颜色。	我.心善.月色		
