The shape of these stones is different.	ka1 sy2 a cuau2 huat1 pau1.	此石之形互別。	Zhèxiē shítou de xíngzhuàng bù tóng.	这些石头的形状不同。	此2.石.之.形.互別				これらの石の形は互いに異なっています	これらの石にはさまざまな形があります。	
The shape of this piece of furniture is very special.			Zhèjiàn jiājù de xíngzhuàng hěn tèshū.	这件家具的形状很特殊。						この家具の形はとても特殊です。	
This horse is very well-behaved.			Zhè pǐ mǎ zhēn guāi.	这匹马真乖。						この馬はとても良い馬です。	
My daughter is a very good girl.	pai2 a sa1 kat1 kit kait.	我之女子極善。	Wǒ de nǚ'ér hěn guāi.	我的女儿很乖。	我.之.女子.極.善7					私の娘はとても行儀が良いです。	
Look at that mountain which is covered with snow.			kàn nà zuò bèi xuě fùgài de shān.	看那座被雪覆盖的山。						雪をかぶったあの山を見てください。	
You will only remember after repeated viewings.			Chóngfù kàn, cái huì jì zhù.	重覆看，才会记住。						何度も読むと覚えられます。	
Xiao Bing repeated the teacher's movements.			Xiǎo Bīng chóngfù lǎoshī de dòngzuò.	小冰重覆老师的动作。				1		シャオビンは先生の行動を繰り返した。	
He likes drawing.			Tā xǐhuan huìhuà.	他喜欢绘画。						彼は絵を描くのが好きです。	
My hobby is painting.			Wǒ de àihào shì huìhuà.	我的爱好是绘画。						私の趣味は絵を描くことです。	
His hobby is painting.			Tā de àihào shì huìhuà.	他的爱好是绘画。						彼の趣味は絵を描くことです。	
The sun rises in the east.	kia1 sau2 mok1 ie kiak1.	日上行於東。	Tàiyáng cóng dōngfāng shēngqǐ.	太阳从东方升起。	日2.上行.於.東				日は東から昇ります	日は東から昇る。	
Every person of the Ai'ren Republic loves their own country.	ai2 sip1 a be1 cuk2 hia1 kait tin1 a sip1.	冠国之全人心善己之国。	Měi yīge Guānguó rén dōu ài zìjǐ de zǔguó.	每一个冠国人都爱自己的祖国。	冠国.之.全人.心善.己.之.国	oga	jekto.vatimeliju			広国の人は皆祖国を愛しています。	
There will always be things I will never learn, I don't have eternity before me!			zǒng yǒu yīxiē dōngxi wǒ yǒngyuǎn bù néng xuéhuì, wǒ de shēngmìng bù shì yǒnghéng de !	总有一些东西我永远不能学会，我的生命不是永恒的！						決して学べないことは常にあります、私の人生は永遠ではありません。	
There are two chopsticks here.			zhèlǐ yǒu liǎng gēn kuàizi.	这里有两根筷子。						ここに箸が２本あります。	
I know how to eat with chopsticks.			Wǒ huì yòng kuàizi chīfàn.	我会用筷子吃饭。						お箸を使って食べられます。	
People of the Ai'ren Republic use chopsticks to eat.			Guānguó rén yòng kuàizi chīfàn.	冠国人用筷子吃饭。						関国人はお箸で食事をします。	
Whose chopsticks are these?			Zhè shì shéi de kuàizi?	这是谁的筷子？						これは誰の箸ですか。	
Our school is in the center of the town.			wǒmen xuéxiào zài shìzhōngxīn.	我们学校在市中心。						私たちの学校は市内中心部にあります。	
It will definitely rain tonight.			Jīnwǎn bìdìng huì xiàyǔ.	今晚必定会下雨。						今夜は雨が降るでしょう。	
He's made a model plane.			Tā zuòle yī gè fēijī móxíng.	他做了一个飞机模型。						彼は模型飛行機を作りました。	
He's making a model plane.			Tā zài zhìzuò fēijī móxíng.	他在制作飞机模型。						彼は模型飛行機を作っていました。	
His hobby is collecting models.			Tā àihào shōují móxíng.	他爱好收集模型。						彼は模型を集めるのが好きです。	
She's collecting material for a book.			tā wéi yī běn shū shōují cáiliào.	她为一本书收集材料。						彼女は本の資料を集めています。	
The lawyer collected a lot of evidence.			Lǜshī shōují le hěn duō de zhèngjù.	律师收集了很多的证据。						弁護士はたくさんの証拠を集めた。	
His hobby is collecting old stamps.			tā de xìngqu àihào shì shōují jiù yóupiào.	他的兴趣爱好是收集旧邮票。						彼の趣味は古い切手を集めることです。	
He likes collecting stamps.			Tā xǐhuan shōucáng yóupiào.	他喜欢收藏邮票。						彼は切手を集めるのが好きです。	
He likes adventure.			tā xǐhuān màoxiǎn.	他喜欢冒险。						彼は冒険が好きです。	
This novel is interesting.			Zhè běn xiǎoshuō yǒu yìsi.	这本小说有意思。						この小説は面白いです。	
I like to read novels.			Wǒ xǐhuān dú xiǎoshuō.	我喜欢读小说。						私は小説が好きです。	
This is clearly the best novel that has been published this year.			zhè xiǎnrán shì jīnnián chūbǎn de zuì hǎo de xiǎoshuō.	这显然是今年出版的最好的小说。						これは間違いなく今年出版された最高の小説だ。	
This novel is not interesting.			Zhè běn xiǎoshuō méi yǒu yìsi.	这本小说没有意思。						この小説は面白くない。	
He read a most interesting novel yesterday.			tā zuótiān kàn le yī bù zuì yǒuqù de xiǎoshuō.	他昨天看了一部最有趣的小说。						彼は昨日とても興味深い小説を読みました。	
The company's income has increased.			Gōngsī de shōuyì zēngjiā le.	公司的收益增加了。						会社の収益は増加しました。	
The shop is closed.			Shāngdiàn guānmén le.	商店关门了。						店は閉まっています。	
Please close the door.	hia1 in2 ut2 giau1.	心閉下門。	Qǐng guān mén.	请关门。	心0.閉.下.門				ドアを閉めてください	ドアを閉じてください。	
When do we eat?	nan2 kak pai2 ge iam1 ku?	何時我等口物？	Wǒmen shénme shíhòu chīfàn?	我们什么时候吃饭？	何時.我等.口物					いつ食べますか？	
When does the restaurant close?	nan2 kak iam1 su1 hue ta mok1?	何時口銭処終行？	Fàndiàn shénmeshíhou guān mén?	饭店什么时候关门？	何時.口銭処.終行					ホテルはいつ閉まりますか?	
You can do that by going to the restaurant.	mok1 iam1 su1 hue hem mua2 py zau ka1.	行口銭処即汝力為此。	Nǐ kěyǐ tōngguò qù cāntīng zuò zhè jiàn shì.	你可以通过去餐厅做这件事。	行.口銭処.即.汝.力.為.此					レストランに行くことでこれを行うことができます。	
Sichuanese snacks are very spicy.			Sìchuān xiǎochī hěn là.	四川小吃很辣。				1		四川のスナックはとても辛いです。	
He drank five cans of beer in total.			Tā yīgòng hē le wǔguàn píjiǔ.	他一共喝了五罐啤酒。				1		彼はビールを合計5缶飲みました。	
The little dog loves bones.	ni1 pa2 hia1 kait ho2.	小犬心善骨。	Xiǎo gǒu xǐhuan chī gǔtou.	小狗喜欢吃骨头。	小.犬.心善.骨					子犬は骨を食べるのが大好きです。	
How many bones are there in the body?	ie tat2 nan2 mak2 ho2 aim2?	於体何値骨在？	Shēntǐ li yǒu duōshǎo gēn gǔtou?	身体里有多少根骨头？	於.体2.何値.骨.在5					体の中に骨は何本ありますか？	
Who closed the big door yesterday?	et2 sau2 kia1 nan2 cuk2 in2 ta ma1 giau1?	一上日何人閉終大門？	Zuótiān shì shéi guānle dàmén?	昨天是谁关了大门？	一上日.何2.人.閉.終.大2.門					昨日ドアを閉めたのは誰ですか?	
The refrigerator is broken.	let1 kik1 mun1 mok1.	雪機無行。	Bīngxiāng huài le.	冰箱坏了。	雪機.無.行8				冷蔵庫は壊れています	冷蔵庫が壊れています。	
I didn't close the refrigerator door.	pai2 mun1 in2 ta let1 kik1 a giau1.	我無閉終雪機之門。	Wǒ méiyǒu guānbì bīngxiāng de mén.	我没有关闭冰箱的门。	我.無.閉.終.雪機.之.門				私は冷蔵庫のドアを閉じませんでした	冷蔵庫のドアを閉めていませんでした。	
This refrigerator is too heavy to be carried alone.	ka1 let1 kik1 xo2 u1 giau ua et2 cuk2 mun1 tui2 mok1.	此雪機錘訴門而一人無与行。	Zhè tái bīngxiāng tài zhòngle, wúfǎ dāndú xiédài.	这台冰箱太重了，无法单独携带。	此2.雪機.錘2.訴門.而.一.人.無.与行					この冷蔵庫は一人で運ぶには重すぎます。	
Did you guys put my tea in the refrigerator?	mua2 ge ie let1 bu1 kik1 lit1 kun2 ta pai2 tia2 yn2?	汝等於雪箱機入付終我茶乎？	Nǐmen bǎ wǒ de chá fàng jìn bīngxiāng le ma?	你们把我的茶放进冰箱了吗？						私のお茶を冷蔵庫に入れてくれましたか？	
My mom and I went to the hospital to see my grandma.			Wǒ hé māma qù yīyuàn kànwàng nǎinai.	我和妈妈去医院看望奶奶。						母と私はおばあちゃんのお見舞いに病院へ行きました。	
I went back to Japan to visit my family.			Wǒ huí dàole rìběn kànwàng wǒ de jiārén.	我回到了日本看望我的家人。				1		家族に会いに行くために日本に帰国しました。	
This is their new residence.	ka1 zap2 ge a lu2 mut2.	此彼等之新家。	Zhè shì tāmen de xīn zhùchù.	这是他们的新住处。	此.∅.彼等.之.新.家					ここが彼らの新しい住居です。	
Please come to my home.	hia1 sak2 ut2 ie pai2 mut2.	心来下於我家。	Qǐng lái wǒ de jiālǐ.	请来我的家里。	心0.来2.下.於.我2.家				私の家に来てください	私の家に来てください。	
He will come to my house today.			Tā jīntiān huì dào wǒjiā lái.	他今天会到我家来。						彼は今日私の家に来ます。	
He doesn't have a home.	zap2 mun1 hop1 mut2.	彼無手家。	Tā méiyǒu yīgè jiā.	他没有一个家。	彼.無手.家				彼には家がありません	彼には家がありません。	
Please bring two cups of teas and a cup of coffee.	hia1 tui2 sak2 ut2 ik2 niep1 a kot tia2 at et2 niep1 a det tia2.	心与来下二杯之草茶加一杯之種茶。	qǐng lái liǎng bēi chá hé yī bēi kāfēi.	请来两杯茶和一杯咖啡。	心0.与.来5.下.二2.杯.之.草茶.加2.一.杯.之.種茶					お茶を2杯とコーヒーを1杯お願いします。	
This is the legacy of human culture.			Zhè shì rénlèi wénhuà de yíchǎn.	这是人类文化的遗产。						これは人類文化の遺産です。	
I inherited property from my father.			Wǒ jìchéng le fùqin de yíchǎn.	我继承了父亲的遗产。						私は父の遺産を受け継ぎました。	
She put on her hat.	zap2 kun2 ta zap2 a ai2.	彼付終彼之冠。	tā dàishàng le tā de màozi.	她戴上了她的帽子。	彼.付.終.彼.之.冠					彼女は帽子をかぶった。	
What will people feel if the Vefisait Republic is attacked?			Jiǎrú Huáiguó shòu dào gōngjī, lǎobǎixìng de xīnlǐ huì zěnmeyàng?	假如淮国受到攻击，老百姓的心理会怎么样？						もし淮王国が攻撃されたら、人々の精神はどうなるでしょうか？	
We punished him according to the rule.			wǒmen àn lì chǔfá le tā.	我们按例处罚了他。						私たちはいつものように彼を罰しました。	
It's raining hard.	syt2 nua2 gak1 ut2.	天水激下。	Xià dàyǔ le.	下大雨了。	天水.激2.下2					大雨。	
They shook hands amiably.			Tāmen yǒuhǎo de wòshǒu.	他们友好地握手。						彼らは友好的に握手をした。	
Leaders from the two sides shook hands.			Shuāngfāng lǐngdǎo ren wòshǒu.	双方领导人握手。						双方の指導者は握手をした。	
They are discussing the case.			Tāmen zài tǎolùn zhè gè ànzi.	他们在讨论这个案子。						彼らはその事件について話し合っていた。	
The government is currently investigating that case.			Zhèngfǔ zhèngzài diàochá nà jiàn ànzi.	政府正在调查那件案子。						政府はその事件を調査中である。	
The boy is following his father.	ki1 kat1 aim2 mok1 kuak1 a yp.	男子在行父之後。	Nánhái gēnsuízhe fùqin.	男孩跟随着父亲。	男子2.在.行#後.父.之.行!後					少年は父親を追った。	
She lost her ring.	zap2 zip1 yt2 ta.	彼失輪終。	Tā diūle jièzhi.	她丢了戒指。	彼.失.輪.終					彼女は指輪をなくしてしまいました。	
How to differentiate between art and pornography?			Yìshù hé sèqíng, zěnme qūbié?	艺术和色情，怎么区别？						アートとポルノの違いは何ですか?	
Sometimes, the color yellow represents pornography.			Yǒushíhou, huángsè dàibiǎo sèqíng.	有时候，黄色代表色情。				1		黄色はポルノを表す場合もあります。	
Many porn websites were shut down by the government.			Xǔduō sèqíng wǎngzhàn bèi zhèngfǔ guānbì le.	许多色情网站被政府关闭了。						多くのポルノ ウェブサイトが政府によって閉鎖されました。	
The newspapers have been printed.			Bàozhǐ yìnshuā hǎo le.	报纸印刷好了。						新聞が印刷されます。	
They don't want to print the book that you wrote.	zap2 ge mun1 hia1 bet2 man1 mua2 kua2 a ak1.	彼等無心圧字汝筆之書。	Tāmen bùxiǎng yìnshuā nǐ xiě de shū.	他们不想印刷你写的书。	彼等.無.心.圧字.汝.筆2.之2.書				あの人たちはあなたが書いた本を印刷したがりません	彼らはあなたが書いた本を印刷したくないのです。	
Only one third of the members turned up at the meeting.			jǐn sānfēnzhīyī de chéngyuán chūxí le huìyì.	仅三分之一的成员出席了会议。						会議に出席したのはメンバーの3分の1だけだった。	
All the members get along well together.			Gègè chéngyuán hěn tuánjié.	各个成员很团结。						メンバーはとても団結しています。	
There are six members in our team.			Wǒmen xiǎozǔ yǒu liù míng chéngyuán.	我们小组有六名成员。						私たちのグループには6人のメンバーがいます。	
He sent me his warm greeting.			Tā qīnqiè de wènhòu wǒ.	他亲切地问候我。						彼は心から私に挨拶してくれました。	
He studies the hardest in his class.			tā zài tā bān lǐ xuéxí zuì nǔlì.	他在他班里学习最努力。						彼はクラスの中で一番熱心に勉強します。	
This bomb can kill a lot of people.			zhège zhàdàn kěyǐ zhásǐ hěn duō rén.	这个炸弹可以炸死很多人。						この爆弾は多くの人を殺す可能性があります。	
The bomb exploded.			Zhàdàn bàozhà le.	炸弹爆炸了。						爆弾が爆発した。	
He wants to intercept the ball.			Tā xiǎng lán qiú.	他想拦球。						彼はボールをブロックしたかった。	
I bought a luxury car.			Wǒ mǎile yī liàng gāodàng qìchē.	我买了一辆高档汽车。						高級車を買いました。	
Using milk to do facials is very effective.			Yòng niúnǎi lái měiróng xiàoguǒ hěn hǎo.	用牛奶来美容效果很好。						美容のために牛乳を使うのはとても良いことです。	
There are many trees here.	taun1 hup1 aim2 ie ka1 hue.	多木在於此処。	zhèlǐ de shùmù hěn duō.	这里的树木很多。	多.木.在3.於.此処				ここには木がたくさんあります	ここには木がたくさんあります。	
This sofa is soft.	ka1 auk2 cy2 ho.	此長席軟。	Zhè zhāng shāfā hěn róuruǎn.	这张沙发很柔软。	此2.長席.軟				この長椅子は柔らかいです	このソファはとても柔らかいです。	
Human beings have destroyed nature.			Rénlèi pòhuài le dà zìrán.	人类破坏了大自然。						人間は自然を破壊してきました。	
He is reading the People's Daily.			Tā zhèngzài yuèdú rénmín rìbào.	他正在阅读人民日报。				1		彼は人民日報を読んでいます。	
I finally got to the top of the mountain.			Wǒ zhōngyú dàodále shāndǐng.	我终于到达了山顶。						ついに山の頂上に到着しました。	
The scene on the mountain top is very beautiful.			Shāndǐng de fēngjǐng hěn měi.	山顶的风景很美。						山の頂上の景色は美しいです。	
He's so happy that he threw the documents into the air.			Tā gāoxìng de bǎ wénjiàn wǎng shàng pāo.	他高兴地把文件往上抛。						彼は嬉しそうにその書類を上に放り投げた。	
He works in the finance industry.			Tā zài jīnróng hángyè gōngzuò.	他在金融行业工作。						彼は金融業界で働いています。	
This industry is particularly profitable.			Nàge hángyè tèbié yǒulìrùn.	那个行业特别有利润。						その業界は特に利益を上げています。	
Robbery is a crime.			Qiǎngjié shì yī zhǒng fànzuì.	抢劫是一种犯罪。						強盗は犯罪です。	
I've messed up my work.			Wǒ bǎ gōngzuò nòngzāo le.	我把工作弄糟了。						仕事を台無しにしてしまいました。	
Not only can he read, he can also write.			Tā bùjǐn huì kàn zì, yě huì xiězì.	他不仅会看字，也会写字。						彼は読むだけでなく書くこともできます。	
Count how much cash you've got in your wallet.			Suàn yī suàn nǐ de qiánbāo yǒu duōshǎo xiànjīn?	算一算你的钱包有多少现金？						財布の中にどれだけの現金があるか計算してみませんか？	
He's stealing a wallet.			Tā zài tōu qiánbāo.	他在偷钱包。						彼は財布を盗んでいます。	
I've lost my wallet.			Wǒ de qiánbāo diū le.	我的钱包丢了。						財布がなくなってしまいました。	
Please help me look around a bit for my wallet.			qǐng bāng wǒ zhǎo yīxià wǒ de qiánbāo.	请帮我找一下我的钱包。						財布を探すのを手伝ってください。	
His wallet only has one yuan left in it.			Tā de qiánbāo li jǐn shèng xià yī yuán qián.	他的钱包里仅剩下一元钱。						彼の財布には1ドルしか残っていなかった。	
He used a gun to force her to take out her purse.			Tā yòng qiāng bī tā náchū qiánbāo.	他用枪逼她拿出钱包。						彼は彼女に銃を突きつけて財布を取り出すよう強要した。	
He lost his wallet, and is very worried.			Tā diū le qiánbāo, hěn zháojí.	他丢了钱包，很着急。						彼は財布を落としてしまい心配していました。	
How many English pounds do you have in your wallet?			Nǐ qiánbāo lǐ yǒu jǐ Yīngbàng?	你钱包里有几英镑？				1		あなたの財布には何ポンド入っていますか？	
He is a liar and cheated many people.			Tā shì ge piànzi, piàn le hěn duō rén.	他是个骗子，骗了很多人。						彼は嘘つきで、多くの人を騙してきました。	
She is a big liar, I can't trust her.			Tā shì gè dà piànzi, wǒ bù néng xiāngxìn tā.	她是个大骗子，我不能相信她。						彼女は大嘘つきで、私は彼女を信用できません。	
Trust me, I know what I'm doing.			Xiāngxìn wǒ, wǒ zhīdào wǒ zài zuò shénme.	相信我，我知道我在做什么。						信じてください、私は自分が何をしているのか知っています。	
She's feeling at a loss.			Tā gǎndào hěn mángrán.	她感到很茫然。						彼女は混乱を感じた。	
I gave my key to the landlord.			Wǒ bǎ yàoshi jiāogěile fángdōng.	我把钥匙交给了房东。						私は家主に鍵を渡しました。	
The police are maintaining order on the scene.			Jǐngchá zài xiànchǎng wéihù zhìxù.	警察在现场维护秩序。						警察は現場の秩序を維持した。	
The law upholds justice.			Fǎlǜ wéihù zhèngyì.	法律维护正义。						法律は正義を守ります。	
There are a few apples on the tree, aren't there?			shù shàng yǒuxiē Píngguǒ, bù shì ma?	树上有些苹果，不是吗？						木の上にリンゴがいくつかありますね。	
There is a bird's nest in the tree.	lup1 mut2 aim2 ie hup1.	鳥家在於木。	Shù shàng yǒu yī gè niǎowō.	树上有一个鸟窝。	鳥家.在3.於1.木					木に鳥の巣があります。	
Be it ever so humble, there's no place like home.			jīn wō yín wō bùrú zìjǐ de gǒuwō.	金窝银窝不如自己的狗窝。						ゴールドシルバーネストは自分の犬舎として巣を作ります。	
The milk spilled out.			Niúnǎi sǎ chūlái le.	牛奶洒出来了。						牛乳がこぼれてしまいました。	
They are saying a prayer before dinner.			Tāmen zài zuò cānqián qídǎo.	他们在做餐前祈祷。						彼らは食事の前に祈っていました。	
I didn't say anything.	pai2 zep1 ta mun1 uo1.	我言終無件。	Wǒ shénme yě méi shuō.	我什么也没说。						私は何も言いませんでした。	
Don't tell him anything.	nau zep1 uo1 ie zap2.	勿言件於彼。	Bùyào gàosù tā rènhé shìqíng.	不要告诉他任何事情。						彼には何も言わないでください。	
I am not doing anything right now. Let's talk.	ka1 kak pai2 aim2 zau mun1 uo1. pai2 ge huat1 zep1 a.	此時我在為無件。我等互言噫。	Wǒ mùqián méiyǒu zuò rènhé shìqíng. Ràng wǒmen tán tán.	我目前没有做任何事情。 让我们谈谈。						現在は何もしていません。 話しましょう。	
They left there the day before yesterday.	ik2 sau2 kia1 zap2 ge mok1 pau1 ta ie ze1 hue.	二上日彼等行別終於其処。	qiántiān, tāmen líkāi le nàr.	前天，他们离开了那儿。	二上日.彼等.行別.終.於1.其処					彼らは一昨日そこを出発しました。	
They are gathering things on the beach.			Tāmen zài shātān shàng jiǎn dōngxi.	她们在沙滩上捡东西。						彼らはビーチで物を拾っていました。	
Her shadow stretched out across the beach.			Tā de yǐngzi yìn zài shātān shàng.	她的影子印在沙滩上。						彼女の影が砂の上に刻まれています。	
We have entered the 21st century.			Yǐjīng jìnrù èrshíyī shìjì le.	已经进入二十一世纪了。				1		21世紀に入りました。	
This is my résumé.			Zhè shì wǒ de jiǎnlì.	这是我的简历。						これが私の履歴書です。	
He is wearing white gaiters.	zap2 kun2 liok1 xi1 tak1.	彼付白足衣。	Tā chuānzhuó báisè de bǎngtuǐ.	他穿着白色的绑腿。	彼.付.白2.足衣					彼は白いレギンスを履いています。	
She's wearing white socks.			Tā chuānzhe báisè de wàzi.	她穿着白色的袜子。						彼女は白い靴下を履いています。	
Please turn off the printer.	hia1 muo1 bet2 man1 kik1.	心止圧字機。	Qǐng guān dǎyìnjī.	请关打印机。	心0.止2.圧字機				プリンターをオフにしてください。	プリンタの電源をオフにしてください。	
The printer is always broken.	bet2 man1 kik1 ket mun1 mok1.	圧字機常無行。	Dǎyìnjī zǒngshì huài.	打印机总是坏。	圧字機.常.無.行8	oga	jekto.vatimeliju		プリンターがいつも壊れています	プリンターはいつも壊れます。	
The printer may be broken.			Dǎyìnjī kěnéng huài le.	打印机可能坏了。						プリンターが壊れている可能性があります。	
The printer broke the day before yesterday.	ik2 sau2 kia1 bet2 man1 kik1 muo1 mok1 ta.	二上日圧字機止行終。	Dǎyìnjī qiántiān huài le.	打印机前天坏了。	二上日.圧字機.止.行8.終				おとといプリンターが壊れました	一昨日プリンターが壊れました。	
The day before yesterday, I saw you.	ik2 sau2 kia1 pai2 ta1 ta mua2.	二上日我目終汝。	Qiántiān, wǒ kàn dàole nǐ.	前天，我看到了你。	二上日.我.目.終.汝				私はおとといあなたを見ました	一昨日、私はあなたに会いました。	
This shop is open from 9 to 6.			Zhè jiā diàn cóng jiǔ diǎn kāi dào shíbā diǎn.	这家店从九点开到十八点。				1		その店は9時から18時まで営業しています。	
She's practically on the brink of collapse.			Tā jīhū bēngkuì le.	她几乎崩溃了。						彼女は倒れそうになった。	
His regime is bound to collapse.			tā de zhèngquán bìdìng huì bēngkuì.	他的政权必定会崩溃。						彼の政権は必ず崩壊するだろう。	
She really likes this fragrant smell.			Tā hěn xǐhuan zhè gè xiāngwèi.	她很喜欢这个香味。						彼女はこの香りがとても好きです。	
Is it necessary for me to explain the reason to him?			wǒ yǒu bìyào xiàng tā jiěshì yuányīn ma?	我有必要向他解释原因吗？						理由を彼に説明する必要がありますか?	
Please let me see the menu.			Qǐng gěi wǒ kàn càidān.	请给我看菜单。						メニューを見せてください。	
An accident delayed us for half an hour.			shìgù dānwu le wǒmen bànxiǎoshí.	事故耽误了我们半小时。						事故のせいで30分遅れた。	
The legislator went abroad.			Yìyuán chū guó le.	议员出国了。						国会議員は国外にいる。	
I pretended to be unaware of it.			Wǒ jiǎzhuāng bù zhīdào.	我假装不知道。						私は知らないふりをしました。	
She pretended to be a student.			tā jiǎzhuāng shì xuésheng.	她假装是学生。						彼女は学生のふりをした。	
My girlfriend is angry and is pretending to ignore me.			Nǚ péngyou shēngqì le, jiǎzhuāng bùlǐ wǒ.	女朋友生气了，假装不理我。						私のガールフレンドは怒って、私を無視するふりをしました。	
The government is carrying out the reforms step by step.			Zhèngfǔ ànzhào bùzhòu jìnxíng gǎigé.	政府按照步骤进行改革。						政府は改革を実行するための措置を講じています。	
She's putting on make-up.			Tā zài huàzhuāng.	她在化妆。						彼女は化粧をしています。	
They're moving today.			Tāmen jīntiān bānjiā.	他们今天搬家。						彼らは今日移動しています。	
He moved.			Tā bānjiā le.	他搬家了。						彼は動きました。	
We're about to move to Makati.			Wǒmen zhǔnbèi bānjiā dào Tiānshén.	我们准备搬家到天神。						天神への移転準備中です。	
He is trying to persuade/convince them.			Tā xiǎng shuìfú tāmen.	他想说服他们。						彼は彼らを説得したかったのです。	
The sea is polluted.			Hǎishuǐ shòu dào le wūrǎn.	海水受到了污染。						海水は汚染されています。	
Seawater is salty.			Hǎishuǐ shì xián de.	海水是咸的。						海水は塩辛いです。	
You can't drink seawater, because it is too salty.			nǐ bù néng hē hǎishuǐ, yīnwèi tā tài xián le.	你不能喝海水，因为它太咸了。						海水は塩分が強いので飲めません。	
This food is so salty that I drank six glasses of water.	ka1 iam1 ku kuo1 taun1 u1 giau hem iam1 ta net2 niep1 nua2.	此口物塩多訴門即口終六杯水。	Zhè zhǒng shíwù tài xiánle, wǒ hēle liù bēi shuǐ.	这种食物太咸了，我喝了六杯水。						食べ物がとても塩辛かったので、水を6杯飲みました。	
She is the secretary to the boss of the company.			Tā shì zhè gè gōngsī lǎozǒng de mìshū.	她是这个公司老总的秘书。						彼女はこの会社の上司の秘書です。	
He is very thrifty.			Tā hěn jiéshěng.	他很节省。						彼はとても経済的です。	
Handling matters using a plan can save time.			Yǒu jìhuà de zuòshì, kěyǐ jiéshěng shíjiān.	有计划的做事，可以节省时间。						計画的に物事を進めることで時間を節約できます。	
People are waiting for the bus.	cuk2 ge tim1 tei1 kaun1.	人等待叮車。	Dàjiā zài děng gōngchē.	大家在等公车。	人等.待2.叮車	oga	jekto.vatimeliju		人々がバスを待っています	みんなバスを待っています。	
A stranger spoke to me in the bus. A stranger spoke to me on the bus.			zài gōng chē shàng, yī ge mòshēngrén hé wǒ shuō le huà.	在公车上，一个陌生人和我说了话。						バスの中で見知らぬ人が私に話しかけてきました。	
Recently, he's been going on business trips frequently.			Tā zuìjìn pínfán de chūchāi.	他最近频繁地出差。						彼は最近頻繁に旅行に行っています。	
He carries a copy of the Bible in his hand.			Tā shǒuli názhe yī běn Shèngjīng.	他手里拿着一本圣经。				1		彼は手に聖書を持っていました。	
He's been put under arrest.			Tā bèi dàibǔ le.	他被逮捕了。						彼が逮捕されました。	
He committed a crime. The police arrested him.			Tā fànzuì le, jǐngchá dàibǔ le tā.	他犯罪了，警察逮捕了他。						彼は犯罪を犯し、警察が彼を逮捕した。	
The police have arrested a thief.			Jǐngchá dàibǔle xiǎotōu.	警察逮捕了小偷。						警察はその泥棒を逮捕した。	
The police arrested the thief.			Jǐngchá dàibǔ le zhèmíng xiǎotōu.	警察逮捕了这名小偷。						警察はその泥棒を逮捕した。	
As soon as he reported the incident to the police, the police came rapidly.			Tā yī bàojǐng, jǐngchá jiù xùnsù lái le.	他一报警，警察就迅速来了。						彼が警察に電話するとすぐに警察が来ました。	
That's a playground over there.			Nàli shì értóng lèyuán.	那里是儿童乐园。						子供の楽園があります。	
I like mashed potatoes.			Wǒ ài chī tǔdòuní.	我爱吃土豆泥。						マッシュポテトが大好きです。	
We went to the river bank and saw the sunrise.	pai2 ge mok1 ta nut2 tau2 ua ta1 ta kia1 sau2 mok1.	我等行終川端而目終日上行。	Wǒmen qùle hébiān kàn rìchū.	我们去了河边看日出。	我等.行.終.川端.而.目2.終.日2.上行					私たちは日の出を見るために川へ行きました。	
We went to the beach to see the sunrise.			Wǒmen qù hǎibiān kàn rìchū.	我们去海边看日出。						私たちは日の出を見るためにビーチに行きました。	
I'm wearing a suit today.			Wǒ jīntiān chuān xīzhuāng.	我今天穿西装。						今日はスーツを着ています。	
His girlfriend bought him a suit.			Nǚ péngyou gěi tā mǎi le yītào xīzhuāng.	女朋友给他买了一套西装。						彼のガールフレンドが彼にスーツを買ってくれた。	
She's lives in very poor circumstances.			Tā de shēnghuó hěn pínqióng.	她的生活很贫穷。						彼女の生活はとても貧しいものでした。	
They are extremely poor.	zap2 ge kit kit hei2.	彼等極極貧。	Tāmen shífēn pínqióng.	他们十分贫穷。	彼等.極極.貧poor				あの人たちは本当に貧しいです	彼らはとても貧しいのです。	
We should help poor children to go to school.			Wǒmen yào bāngzhù pínqióng de háizi shàngxué.	我们要帮助贫穷的孩子上学。						私たちは貧しい子供たちが学校に通えるように支援する必要があります。	
He is very poor.	zap2 kit hei2.	彼極貧。	Tā hěn pínqióng.	他很贫穷。	彼.極.貧poor				彼はとても貧しいです。	彼はとても貧しいです。	
Poor is not the one who has too little, but rather the one who wants too much.			pín qióng de bù shì yōngyǒu tàishǎo de rén, érshì xiǎng yào tài duō de rén.	贫穷的不是拥有太少的人，而是想要太多的人。						貧しい人というのは、持っているものが少なすぎる人ではなく、欲しすぎる人です。	
He's got a lot of money.	taun1 su1 aim2 zap2.	多銭在彼。	Tā yōngyǒu hěn duō cáifù.	他拥有很多财富。						彼はたくさんの富を持っています。	
He owns a lot of stock in the company.			Tā yōngyǒu gōngsī de hěn duō gǔfèn.	他拥有公司的很多股份。						彼はその会社の株を大量に所有している。	
He owns 55% of the shares in this company.			Tā yōngyǒu zhèjiā gōngsī de bǎifēnzhī wǔ shí wǔ de gǔfèn.	他拥有这家公司的百分之五十五的股份。						彼は会社の55パーセントを所有しています。	
I swear I didn't do that.			Wǒ fāshì wǒ méi yǒu zuò nà jiàn shì.	我发誓我没有做那件事。						私はそんなことはしていないと誓います。	
